Nome,Preco,Preco Sem Desconto,EAN,SKU,Marca,Categoria,Desconto
Perfenol com 20 Cápsulas - União Química,11.77,19.65,7896006202103,11443,ems-generico,Gripe e Resfriado,0.4
Leiba Laranja 1g - 6 Sachês,30.77,52.22,7896006203186,11429,ems-generico,Mais Medicamentos,0.41
Bio-C com 30 Comprimidos Efervescentes - União Química,23.69,29.3,7896006200352,10448,ems-generico,Vitaminas,0.19
Colact Xarope Sabor Ameixa com 120ml - União Química,15.7,19.99,7896006213130,9852,ems-generico,Similar,0.21
Bio-C Zinco com 30 Comprimidos Efervecentes - União Química,35.38,43.2,7896006207306,9799,ems-generico,Gripe e Resfriado,0.18
Diminut com 63 Comprimidos - Libbs,80.65,120.76,7896094201033,16880,ems-generico,Mais Medicamentos,0.33
Diminut com 21 Comprimidos Revstidos - Libbs,34.96,47.28,7896094200470,16879,ems-generico,Mais Medicamentos,0.26
Elani ciclo com 21 Comprimidos - Libbs,49.17,66.97,7896094202900,16766,ems-generico,Anticoncepcionais,0.27
Elani 28 com 28 Comprimidos - Libbs,65.67,89.33,7896094207516,16767,ems-generico,Anticoncepcionais,0.26
Finalop 1mg com 30 Comprimidos - Libbs,64.38,80.59,7896094203075,16568,ems-generico,Mais Medicamentos,0.2
Gestinol com 28 Comprimidos - Libbs,47.53,63.88,7896094201248,16404,ems-generico,Mais Medicamentos,0.26
"Libiam 2,5 mg com 28 Cápsulas - Libbs",69.76,92.98,7896094200920,16138,ems-generico,Mais Medicamentos,0.25
"Libiam 1,25 com 28 Comprimidos - LIbbs",43.76,58.78,7896094201378,16139,ems-generico,Mais Medicamentos,0.26
Minian com 21 Comprimidos - Libbs,31.88,42.92,7896094201354,15896,ems-generico,Mais Medicamentos,0.26
Muvinlax - 20 Sachê de 14g cada,43.47,49.4,7896094201637,15849,ems-generico,Mais Medicamentos,0.12
"Natifa Pro 1mg\u002F0,5mg com 28 Comprimidos - Libbs",68.47,91.56,7896094201477,15820,ems-generico,Anticoncepcionais,0.25
Naprix A 5\u002F5mg com 30 Comprimidos - Libbs,57.24,73.96,7896094201392,15836,ems-generico,Mais Medicamentos,0.23
Natifa 1mg com 28 Comprimidos - Libbs,52.61,70.15,7896094201460,15821,ems-generico,Mais Medicamentos,0.25
Naprix 10mg com 30 Comprimidos - Libbs,62.6,78.58,7896094206380,15838,ems-generico,Mais Medicamentos,0.2
Naprix A 10\u002F5mg com 30 Comprimidos - Libbs,57.81,73.96,7896094201811,15837,ems-generico,Mais Medicamentos,0.22
Biovicerin com 2 Flaconetes 5ml - Megalabs,12.88,14.64,7898100268290,31776,ems-generico,Mais Medicamentos,0.12
Dersani Hidrogel com Alginato - 30g,45.07,59.99,7896026172066,30576,ems-generico,Mais Medicamentos,0.25
Dersani Hidrogel Daudt - 85g,66.35,74.9,7898087340347,30575,ems-generico,Mais Medicamentos,0.11
Biovicerin 12 Flaconetes de 5ml,74.06,84.16,7898100268306,27312,ems-generico,Mais Medicamentos,0.12
Biovicerin 6 Flaconetes de 5ml,38.9,44.2,7898100268290,27313,ems-generico,Mais Medicamentos,0.12
Beserol 20  com 12 Comprimidos - Daudt,23.03,26.17,7896026171182,17636,ems-generico,Analgésicos,0.12
Beserol com 4 Comprimidos - Daudt,7.92,8.43,7896026171199,17635,ems-generico,Analgésicos,0.06
Binelli Gotas - 10ml,18.09,21.04,7896026130004,17603,ems-generico,Similar,0.14
Complexo Homeopático Nº 46 - 60 Comprimidos,26.38,37.9,7898037080460,17148,ems-generico,Mais Medicamentos,0.3
Loção Oleosa Dersani Original - 100ml,39.97,49.9,7898087340040,16996,ems-generico,Mais Medicamentos,0.2
Loção Oleosa Dersani Original - 200ml,67.47,79.9,7898087340026,16995,ems-generico,Mais Medicamentos,0.16
Droxaine - 240ml,38.02,43.21,7896026120012,16792,ems-generico,Mais Medicamentos,0.12
Droxaine - 120ml,19.85,22.56,7896026170468,16793,ems-generico,Mais Medicamentos,0.12
Laxol - 60ml,25.78,29.3,7896026170635,16195,ems-generico,Mais Medicamentos,0.12
Malvatricin com 100ml - Megalabs,36.85,41.88,7896026120425,16017,ems-generico,Gripe e Resfriado,0.12
Maleato de Dexclorfeniramina Xarope 100ml - Prati,6.84,13.85,7899547503296,22537,ems-generico,Alergias e Infecções,0.51
Dicloridrato de Betaistina 24mg com 30 Comprimidos - PratiDonaduzzi Genérico,14.71,30.0,7899547510119,22005,ems-generico,Mais Medicamentos,0.51
"Cabergolina 0,5mg com 8 Comprimidos - PratiDonaduzzi Genérico",62.49,262.01,7899547510928,20676,ems-generico,Genéricos,0.76
Pomada Sulfato de Neomicina + Bacitracina Zíncica 50g - Prati Genérico,11.29,22.92,7898148291540,18864,ems-generico,Mais Medicamentos,0.51
Glimepirida 1mg com 30 Comprimidos - PratiDonaduzzi Genérico,7.81,18.6,7899547513349,18439,ems-generico,Mais Medicamentos,0.58
Albendazol 40mg Suspensão de Uso Oral 10 ml - PratiDonaduzzi Genérico,3.6,8.1,7898148292936,17931,ems-generico,Mais Medicamentos,0.56
Fosfato Sódico Prednisolona 3mg 60ml - PratiDonaduzzi Genérico,12.31,21.39,7898148296552,16476,ems-generico,Mais Medicamentos,0.42
Dipirona Sódica 500mg com 10 Comprimidos - Prati Donaduzzi Genérico,3.7,5.36,7899547537208,12714,ems-generico,Dor e Febre,0.31
Pomada Sulfato de Neomicina - 20g,14.29,20.36,7898148292806,12710,ems-generico,Mais Medicamentos,0.3
Alopurinol 300mg com 30 Comprimidos - PratiDonaduzzi Genérico,15.75,35.35,7899547503913,12361,ems-generico,Anti-Inflamatórios,0.55
Nistatina Suspensão de Uso Oral 50ml - PratiDonaduzzi Genérico,12.83,27.32,7898148293681,11650,ems-generico,Mais Medicamentos,0.53
Cloridrato de Metformina 500mg com 30 Comprimidos - PratiDonaduzzi Genérico,6.95,10.88,7898148291267,11401,ems-generico,Diabetes,0.36
Nitrato de Miconazol Creme Vaginal 80g - PratiDonaduzzi Genérico,18.78,27.34,7899547507454,10914,ems-generico,Mais Medicamentos,0.31
Cloridrato de Metformina  500mg com 30 Comprimidos - PratiDonaduzzi Genérico,8.48,8.48,7899547511031,10544,ems-generico,Diabetes,0.0
Ibuprofeno 600mg com 30 Cápsulas - PratiDonazzoni,11.9,27.08,7899547528619,8955,ems-generico,Mais Medicamentos,0.56
"Maleato de Enalapril + Hidroclorotiazida 20\u002F12,5mg com 30 Comprimidos - Biolab Genérico",12.71,41.87,7896112401360,2115,ems-generico,Mais Medicamentos,0.7
Estriol Creme Vaginal 50g - Biolab Genérico,33.5,40.16,7896112401209,1897,ems-generico,Mais Medicamentos,0.17
Ferripolimaltose 100mg com 30 Comprimidos Matigáveis - Bioab Genérico,31.05,59.17,7896112401667,286,ems-generico,Mais Medicamentos,0.48
Ferripolimaltose Gotas 30ml - Biolab Genérico,18.24,33.58,7896112401674,285,ems-generico,Mais Medicamentos,0.46
Tylenol Infantil em Gotas 200mg com 15ml - JJ,39.76,45.18,7896212479924,14705,ems-generico,Gripe e Resfriado,0.12
Tylenol DC com 20 Comprimidos - JJ,33.44,38.0,7896212413560,14706,ems-generico,Gripe e Resfriado,0.12
Tylenol 500mg com 20 Comprimidos - JJ,30.8,35.0,7891010986155,12848,ems-generico,Gripe e Resfriado,0.12
Goma Mastigável Nicorette Icemint 2mg - 30 Uni,77.13,89.69,7891010970871,12713,ems-generico,Mais Medicamentos,0.14
Maleato de Dexclorfeniramina Xarope 100ml - Prati,6.84,13.85,7899547503296,22537,ems-generico,Alergias e Infecções,0.51
Dicloridrato de Betaistina 24mg com 30 Comprimidos - PratiDonaduzzi Genérico,14.71,30.0,7899547510119,22005,ems-generico,Mais Medicamentos,0.51
"Cabergolina 0,5mg com 8 Comprimidos - PratiDonaduzzi Genérico",62.49,262.01,7899547510928,20676,ems-generico,Genéricos,0.76
Pomada Sulfato de Neomicina + Bacitracina Zíncica 50g - Prati Genérico,11.29,22.92,7898148291540,18864,ems-generico,Mais Medicamentos,0.51
Glimepirida 1mg com 30 Comprimidos - PratiDonaduzzi Genérico,7.81,18.6,7899547513349,18439,ems-generico,Mais Medicamentos,0.58
Albendazol 40mg Suspensão de Uso Oral 10 ml - PratiDonaduzzi Genérico,3.6,8.1,7898148292936,17931,ems-generico,Mais Medicamentos,0.56
Fosfato Sódico Prednisolona 3mg 60ml - PratiDonaduzzi Genérico,12.31,21.39,7898148296552,16476,ems-generico,Mais Medicamentos,0.42
Dipirona Sódica 500mg com 10 Comprimidos - Prati Donaduzzi Genérico,3.7,5.36,7899547537208,12714,ems-generico,Dor e Febre,0.31
Pomada Sulfato de Neomicina - 20g,14.29,20.36,7898148292806,12710,ems-generico,Mais Medicamentos,0.3
Alopurinol 300mg com 30 Comprimidos - PratiDonaduzzi Genérico,15.75,35.35,7899547503913,12361,ems-generico,Anti-Inflamatórios,0.55
Nistatina Suspensão de Uso Oral 50ml - PratiDonaduzzi Genérico,12.83,27.32,7898148293681,11650,ems-generico,Mais Medicamentos,0.53
Cloridrato de Metformina 500mg com 30 Comprimidos - PratiDonaduzzi Genérico,6.95,10.88,7898148291267,11401,ems-generico,Diabetes,0.36
Nitrato de Miconazol Creme Vaginal 80g - PratiDonaduzzi Genérico,18.78,27.34,7899547507454,10914,ems-generico,Mais Medicamentos,0.31
Cloridrato de Metformina  500mg com 30 Comprimidos - PratiDonaduzzi Genérico,8.48,8.48,7899547511031,10544,ems-generico,Diabetes,0.0
Ibuprofeno 600mg com 30 Cápsulas - PratiDonazzoni,11.9,27.08,7899547528619,8955,ems-generico,Mais Medicamentos,0.56
Flavenos 900 +100mg com 30 Envelopes de 5g Cada - Biolab,126.19,158.54,7896112407515,32515,ems-generico,Mais Medicamentos,0.2
Flavenoss 900 + 100mg com 30 Comprimidos - Biolab,91.47,115.17,7896112403517,29816,ems-generico,Mais Medicamentos,0.21
Provagin Gel Hidratante Intravaginal 30g - Com 10 Aplicadores,69.26,78.71,7896112402275,28010,ems-generico,Mais Medicamentos,0.12
Dacxi 20mg com 28 Comprimidos - Biolab Avert,95.09,124.35,7896112403630,26619,ems-generico,Mais Medicamentos,0.24
Dacxi 10mg com 30 Comprimidos - Biolab,117.22,133.21,7896112403579,26617,ems-generico,Mais Medicamentos,0.12
Dacxi 15mg com 28 Comprimidos - Biolab Avert,109.43,124.35,7896112403623,26618,ems-generico,Mais Medicamentos,0.12
"Cor-select 2,5mg com 60 Comprimidos - Biolab Avert",77.17,89.73,7898549755634,24757,ems-generico,Mais Medicamentos,0.14
Triazol 150mg com 2 Cápsulas - Biolab,46.85,54.48,7896112493440,14741,ems-generico,Mais Medicamentos,0.14
Triazol 150mg com 1 Cápsula - Biolab,29.26,33.25,7896112492740,14742,ems-generico,Mais Medicamentos,0.12
Vaslip 20mg com 30 Comprimidos - Biolab,26.61,38.32,7896241228142,14654,ems-generico,Mais Medicamentos,0.31
Vaslip 10mg com 30 Comprimdos - Biolab,17.53,22.6,7896241293737,14655,ems-generico,Mais Medicamentos,0.22
Ecasil-81 81mg com 90 Comprimidos Revestidos - Biolab Avert,38.85,49.32,7896112416463,14114,sigma-pharma-rx,Hipertensão,0.21
Triazol 150mg com 4 Cápsulas - Biolab,93.71,108.97,7896112424147,13935,sigma-pharma-rx,Mais Medicamentos,0.14
Monessa - 30 cápsulas,93.28,108.46,7898549757119,10471,sigma-pharma-rx,Mais Medicamentos,0.14
Flavenos 500mg com 60 Comprimidos - Biolab Avert,125.0,155.35,7896112419648,9280,sigma-pharma-rx,Mais Medicamentos,0.2
Neosaldina com 10 Drágeas - Hypera,12.69,18.99,7896094921993,11352,sigma-pharma-rx,Analgésicos,0.33
Addera D3 7.000ui com 4 Comprimidos - Hypera,32.55,37.85,7897322709468,11241,sigma-pharma-rx,Mais Medicamentos,0.14
Addera D3 50000ui com 4 Comprimidos - Hypera,111.89,130.1,7897322709529,11197,sigma-pharma-rx,Mais Medicamentos,0.14
Tamarine 12mg - 20 Cápsulas,73.71,85.71,7896094906594,11085,sigma-pharma-rx,Mais Medicamentos,0.14
Epocler Abacaxi - 6 Flaconete,17.93,20.85,7896094909182,11081,sigma-pharma-rx,Mais Medicamentos,0.14
Estomazil Abacaxi com 20 Pastilhas - Hypera,15.03,15.99,7896094903753,11082,sigma-pharma-rx,Digestivo,0.06
Engov - 24 Comprimidos,21.9,26.33,7896094907324,10852,sigma-pharma-rx,Mais Medicamentos,0.17
Doril Enxaqueca 250mg + 250mg 65mg com 4 Comprimidos - Hypera,8.32,9.79,7896094906310,10683,sigma-pharma-rx,Analgésicos,0.15
"Benegrip Multi 13,30mg + 0,33mg + 0,13mg com Frasco 240ml - Hypera",33.41,38.85,7896094905825,10467,sigma-pharma-rx,Gripe e Resfriado,0.14
Nesina 25mg com 30 Comprimidos - Hypera,125.9,159.38,7896094922433,10374,sigma-pharma-rx,Diabetes,0.21
Estomazil Sem Sabor em Sachê de 5g - Hypera,2.29,3.08,7896094914414,10310,sigma-pharma-rx,Digestivo,0.26
Lisador 500mg + 5mg + 10mg com 24 Comprimidos - Hypera,49.75,57.85,7897322707211,10241,sigma-pharma-rx,Dor e Febre,0.14
"Nesina 12,5mg com 30 Comprimidos - Hypera",121.11,153.93,7896094922136,10142,sigma-pharma-rx,Mais Medicamentos,0.21
Estomazil Guaraná em Sachê de 5g - Hypera,2.29,3.08,7896094914353,10129,sigma-pharma-rx,Digestivo,0.26
Buclina com 30 Comprimidos - Hypera,18.69,19.88,7896094928077,10096,sigma-pharma-rx,Mais Medicamentos,0.06
Maxalt 10mg com 2 Comprimidos - Supera,31.3,35.57,7897337702089,15997,sigma-pharma-rx,Mais Medicamentos,0.12
Meticorten 20 mg com 10 Comprimidos - Supera,28.65,32.56,7897337712576,15917,sigma-pharma-rx,Mais Medicamentos,0.12
Meticorten 5mg com 20 Comprimidos - Supera,21.27,24.17,7897337712590,15918,sigma-pharma-rx,Mais Medicamentos,0.12
Microdiol com 21 Comprimidos - Supera,30.31,48.3,7897337716345,15906,sigma-pharma-rx,Mais Medicamentos,0.37
Nasonex Spray Nasal 120 Doses - Supera,51.62,64.95,7897337716543,15824,sigma-pharma-rx,Mais Medicamentos,0.21
Nasonex Spray Nasal 60 Doses - Supera,40.09,46.62,7897337716550,15823,sigma-pharma-rx,Mais Medicamentos,0.14
Percof Xarope 120ml - Supera,38.6,43.86,7891317411909,15552,sigma-pharma-rx,Mais Medicamentos,0.12
Phosfoenema - 130ml,18.3,19.47,7896676434323,15545,sigma-pharma-rx,Mais Medicamentos,0.06
Rehidrat 90 - 4 Envelopes,38.2,43.41,7891317007478,15340,sigma-pharma-rx,Mais Medicamentos,0.12
Rehidrat 50  - 4 Envelopes,30.49,34.65,7891317007454,15342,sigma-pharma-rx,Mais Medicamentos,0.12
Rehidrat 50 Lar - 4 Envelopes,29.88,33.95,7891317007508,15341,sigma-pharma-rx,Mais Medicamentos,0.12
Remeron 15mg com 30 Comprimidos - Supera,123.69,152.39,7897337716635,15338,sigma-pharma-rx,Mais Medicamentos,0.19
Risperidon 1mg com 30 Comprimidos - Supera,56.95,71.2,7896676412208,15295,sigma-pharma-rx,Mais Medicamentos,0.2
Roxetin 20mg com 30 Comprimidos - Supera,108.07,133.74,7896676436266,15267,sigma-pharma-rx,Mais Medicamentos,0.19
Simeco Ssupensão Plus 240ml - Supera,51.37,58.38,7891317020101,15115,sigma-pharma-rx,Mais Medicamentos,0.12
Coltrax 4mg com  20 Comprimidos - Sanofi RX,59.85,68.01,7891058006334,17159,sigma-pharma-rx,Mais Medicamentos,0.12
Clorana 50mg com 20 Comprimidos - Sanofi,11.97,14.72,7897595900722,17182,sigma-pharma-rx,Mais Medicamentos,0.19
Daonil com 30 Comprimidos - Sanofi RX,18.77,23.58,7891058212070,17057,sigma-pharma-rx,Mais Medicamentos,0.2
Dermatop Creme 20g - Sanofi RX,70.1,79.66,7891058271008,17005,sigma-pharma-rx,Mais Medicamentos,0.12
Equilid 50mg com 20 Cápsulas - Sanofi RX,15.49,18.73,7891058030216,16731,sigma-pharma-rx,Mais Medicamentos,0.17
Fenergan com 20 Comprimidos - Sanofi,17.45,18.56,7896070600447,16589,sigma-pharma-rx,Mais Medicamentos,0.06
Creme Fenergan - 30g,21.55,22.93,7896070600249,16588,sigma-pharma-rx,Mais Medicamentos,0.06
Flagyl 250mg com 20 Comprimidos - Sanofi,24.74,26.32,7896070600607,16540,sigma-pharma-rx,Mais Medicamentos,0.06
Flagyl Gin Gel 50g com 10 Aplicadores - Sanofi,59.86,63.68,7896070600911,16538,sigma-pharma-rx,Mais Medicamentos,0.06
Flagyl 400 mg com 24 Comprimidos - Sanofi,33.93,36.1,7896070600799,16539,sigma-pharma-rx,Mais Medicamentos,0.06
Frisium 10mg com 20 Comprimidos - Sanofi RX,18.26,22.45,7891058325039,16458,sigma-pharma-rx,Mais Medicamentos,0.19
Frisium 20mg com 20 Comprimidos - Sanofi RX,36.99,42.03,7891058326005,16457,sigma-pharma-rx,Mais Medicamentos,0.12
Gardenal 100mg com 20 Comprimidos - Sanofi,10.17,12.46,7896070600669,16429,sigma-pharma-rx,Mais Medicamentos,0.18
Gardenal Gotas 20ml - Sanofi,10.35,12.82,7896070601932,16428,sigma-pharma-rx,Mais Medicamentos,0.19
Gardenal 50mg com 20 Comprimidos - Sanofi,8.3,10.3,7896070600881,16430,sigma-pharma-rx,Mais Medicamentos,0.19
Isotretinoina 20mg com 30 Cápsulas - Althaia,42.01,128.46,7898590870331,30370,sigma-pharma-rx,Mais Medicamentos,0.67
Desvenlafaxina Succinato 50mg com 30 Comprimidos - Althaia,35.0,77.78,7898569767556,26602,sigma-pharma-rx,Mais Medicamentos,0.55
Cloridrato de Metilfenidato 10mg com 30 Comprimidos - Althaia,30.07,30.07,7898687730289,21007,sigma-pharma-rx,Mais Medicamentos,0.0
Lamotrigina 50mg com 30 Comprimidos - Athaia,12.06,44.4,7898569760267,1122,sigma-pharma-rx,Mais Medicamentos,0.73
Vildagliptina 50mg com 60 Comprimidos - Althaia,90.67,169.89,7898687732283,30796,sigma-pharma-rx,Mais Medicamentos,0.47
Ibuprofeno 400mg com 10 Cápsulas - Althaia,8.46,20.68,7898687730722,30584,sigma-pharma-rx,Analgésicos,0.59
Valsartana 320mg com 28 Comprimidos - Althaia,47.36,65.1,7898687732375,30006,sigma-pharma-rx,Hipertensão,0.27
Telmisartana 40mg com 30 Comprimidos - Althaia,44.35,76.45,7898569762803,29312,sigma-pharma-rx,Hipertensão,0.42
Vitamina D3 5.000ui com 30 Cápsulas - Althaia,25.84,75.78,7898569765019,26989,sigma-pharma-rx,Vitaminas,0.66
Ibuprofeno 600mg Althaia com 10 Cápsulas - Althaia,9.79,26.84,7898687730500,26955,sigma-pharma-rx,Analgésicos,0.64
Valsartana 160mg com 30 Comprimidos - Althaia,31.02,54.69,7898945030854,23672,sigma-pharma-rx,Mais Medicamentos,0.43
Valsartana 80mg com 30 Comprimidos - Althaia,18.22,46.22,7898945030823,23533,sigma-pharma-rx,Mais Medicamentos,0.61
Cloridrato de Propafenona 300mg com 30 Comprimidos - Althaia,32.7,75.59,7898569761431,20997,sigma-pharma-rx,Genéricos,0.57
Vitamina d 50.000ui c\u002F4 caps,23.79,61.15,7898569765170,20964,sigma-pharma-rx,Similar,0.61
Prednisolona 40mg com 7 Comprimidos - Althaia,16.09,35.58,7898569765514,19812,sigma-pharma-rx,Mais Medicamentos,0.55
Qtern 5mg +10mg com 30 Comprimidos - Astrazeneca,236.71,294.37,5000456025461,828,sigma-pharma-rx,Mais Medicamentos,0.2
Floral Pet - Ansiedade,29.99,29.99,745178200813,20363,sigma-pharma-rx,Fitoterápicos,0.0
Floral - Estímulo da Líbido,29.99,29.99,0745125000398,20376,sigma-pharma-rx,Fitoterápicos,0.0
Floral - Ansiedade,29.99,29.99,745125000312,20371,sigma-pharma-rx,Fitoterápicos,0.0
Floral - Baixa Imunidade,29.99,29.99,0745125000336,20372,sigma-pharma-rx,Fitoterápicos,0.0
Floral - Insegurança e Indecisão,29.99,29.99,0745125000428,20378,sigma-pharma-rx,Fitoterápicos,0.0
Floral Pet - Coprofagia,29.99,29.99,745178200837,20366,sigma-pharma-rx,Fitoterápicos,0.0
Floral Pet - Automutilação,29.99,29.99,745178200783,20364,sigma-pharma-rx,Fitoterápicos,0.0
Floral - Adolescência e Estudos,29.99,29.99,0745125000305,20370,sigma-pharma-rx,Fitoterápicos,0.0
Floral Pet - Medos e Traumas,29.99,29.99,745178200851,20368,sigma-pharma-rx,Fitoterápicos,0.0
Floral Pet - Adaptação e Transição,29.99,29.99,745178200790,20361,sigma-pharma-rx,Fitoterápicos,0.0
Floral Pet - Carência e Abandono,29.99,29.99,745178200820,20365,sigma-pharma-rx,Fitoterápicos,0.0
Floral Pet - Agressividade,29.99,29.99,745178200806,20362,sigma-pharma-rx,Fitoterápicos,0.0
Floral - Falta de Memória,29.99,29.99,0745125000404,20377,sigma-pharma-rx,Fitoterápicos,0.0
Floral - Cansaço Físico e Mental,29.99,29.99,0745125000343,20373,sigma-pharma-rx,Fitoterápicos,0.0
Floral Pet - Desobediência,29.99,29.99,745178200844,20367,sigma-pharma-rx,Fitoterápicos,0.0
Cetoconazol + Betametasona Creme 30g - Teuto Genérico,8.91,22.48,7896112126744,19802,sigma-pharma-rx,Mais Medicamentos,0.6
Hidrocortisona Creme 15g - Teuto Genérico,9.22,13.56,7896112132936,19583,sigma-pharma-rx,Mais Medicamentos,0.32
Cimetidina 200mg com 10 Comprimidos - Teuto Genérico,6.05,15.58,7896112110378,19584,sigma-pharma-rx,Mais Medicamentos,0.61
Tartarato de Brimonidina 2mg\u002Fml 5ml - Teuto Genérico,17.48,56.49,7896112129363,18350,sigma-pharma-rx,Mais Medicamentos,0.69
Aminofilina 100mg com 20 Comprimidos - Teuto Genérico,3.94,7.51,7896112110347,17858,sigma-pharma-rx,Mais Medicamentos,0.48
Aminofilina 200mg com 20 Comprimidos - Teuto Genérico,5.98,8.84,7896112110354,17857,sigma-pharma-rx,Mais Medicamentos,0.32
Naproxeno 500mg com 20 Comprimidos - Teuto Genérico,17.04,37.12,7896112115175,15832,sigma-pharma-rx,Anti-Inflamatórios,0.54
Varfarina Sódica 5mg com 30 Comprimidos - Teuto Genérico,6.46,16.51,7896112124900,14661,sigma-pharma-rx,Mais Medicamentos,0.61
Losartana Potássica 50mg com 30 Comprimidos - Teuto Genérico,2.42,8.71,7896112114185,14388,sigma-pharma-rx,Mais Medicamentos,0.72
Omeprazol 20mg com 28 Cápsulas - Teuto Genérico,3.0,30.16,7896112148715,14387,sigma-pharma-rx,Mais Medicamentos,0.9
Maleato de Dexclorfeniramina + Betametasona 120ml - Teuto Genérico,8.91,18.03,7896112127437,14345,sigma-pharma-rx,Mais Medicamentos,0.51
Brometo de Ipratropio 20ml - Teuto Genérico,3.71,11.86,7896112114413,14333,sigma-pharma-rx,Gripe e Resfriado,0.69
Cloridrato de Ambroxol Xarope Adulto 120ml - Teuto,8.77,17.16,7896112127390,13795,sigma-pharma-rx,Mais Medicamentos,0.49
Dexametasona Elixir 100ml - Teuto Genérico,9.79,23.34,7896112127666,13794,sigma-pharma-rx,Alergias e Infecções,0.58
Cloridrato de Ambroxol Xarope Infantil 120ml - Teuto,8.73,14.91,7896112127338,13796,sigma-pharma-rx,Mais Medicamentos,0.41
Agil-C Laranja 45mg com 25 Gomas - Pharlab,4.63,9.99,7898216363841,32459,sigma-pharma-rx,Vitaminas,0.54
