,Nome,Preço sem desconto,Preço com desconto,Desconto (porcentagem),Código EAN,Marca
1046,"Diprospan 5mg/mL + 2mg/mL, caixa com 1 ampola com 1mL de suspensão de uso intramuscular + seringa dosadora",46.08,46.08,0,,
1047,"Prometazina Teuto 20mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",16.13,16.13,0,,
1048,"Cetoconazol + Dipropionato De Betametasona Eurofarma 20Mg G + 0,5Mg G, Caixa Com 1 Bisnaga Com 30G De Pomada De Uso Dermatologico",25.34,25.34,0,,
1049,"Somalgin Cardio 100Mg + 30Mg + 15Mg, Caixa Com 60 Comprimidos Revestidos",47.55,47.55,0,,
1050,Doril Enxaqueca 4  Comprimidosx25,9.9,9.9,0,,
1051,"Mylus 0,075Mg, Caixa Com 28 Comprimidos Revestidos",41.02,41.02,0,,
1052,"Losartana Potássica Biosintética - Aché 50mg, caixa com 30 comprimidos revestidos",12.23,12.23,0,,
1053,"Omega 3 Kids 450Mg Qualynutri, Com 60 Capsulas",40.3,40.3,0,,
1054,"Vonau Flash 4mg, caixa com 10 comprimidos de desintegração oral",45.41,45.41,0,,
1055,"Elixir Paregorico 0,05Ml Ml, Caixa Com 1 Frasco Com 30Ml De Elixir",26.67,26.67,0,,
1056,"Cloridrato De Amiodarona Medley 100Mg, Caixa Com 30 Comprimidos",18.35,18.35,0,,
1057,"Cloridrato De Ambroxol Ems 6Mg Ml, Caixa Com 1 Frasco Com 120Ml De Xarope + Copo Medidor",29.47,29.47,0,,
1058,"Dprev Todo Dia Capsula 2.000Ui, Caixa Com 30 Capsulas Moles",44.82,44.82,0,,
1059,"Dprev Todo Dia Gotas 1000Ui 10Ml, Frasco Gotejador Com 10Ml Solucao De Uso Oral",71.66,71.66,0,,
1060,"Dprev 10.000UI, caixa com 4 comprimidos revestidos",26.0,26.0,0,,
1061,"Concor 5Mg, Caixa Com 30 Comprimidos Revestidos",98.47,98.47,0,,
1062,"Drospirenona + Etinilestradiol 3Mg+0,02Mg Ems, Caixa Com 24+4 Comprmidos Revestidos",65.47,65.47,0,,
1063,Vitamina C Aceviton Imunidade 1Gr Com 30 Comprimidos Efervecentes,38.69,38.69,0,,
1064,"Neosoro Fluid Spr 0,9  Sic Ct 50 Ml",28.94,28.94,0,,
1065,Cimetidina 200 Mg 20 Comprimidos Teu,28.96,28.96,0,,
1066,"Xarelto 10mg, caixa com 30 comprimidos revestidos",369.62,369.62,0,,
1067,"Dividol 70Mg, Caixa Com 36 Capsulas Gelatinosas Duras",156.75,156.75,0,,
1068,Previane 63 Comprimidos,93.02,93.02,0,,
1069,"Propomax Noite Camomila E Melissa, Frasco Com 140Ml",39.99,39.99,0,,
1070,"Pediletan 10mg/mL, caixa com 1 frasco com 60mL de loção de uso dermatológico",28.22,28.22,0,,
1071,Addera D3 Capsulas 50.000Ui Com 6 Capsulas,177.64,177.64,0,,
1072,"Sal De Frutas Eno 2 Envelopes Com 5G De Po Efervescente De Uso Oral, Tonica",4.42,4.42,0,,
1073,"Cipide 100Mg, Caixa Com 60 Comprimidos",83.25,83.25,0,,
1074,Finasterida 1mg EMS 30 Comprimidos União Química,71.82,71.82,0,,
1075,Busonid 200mcg Refil 60 Cápsulas Biosintética,50.82,50.82,0,,
1076,"Acheflan 5mg/g, caixa contendo 1 bisnaga com 30g de creme de uso dermatológico",65.58,65.58,0,,
1077,"Dprev 7.000Ui, Caixa Com 8 Comprimidos Revestidos",26.29,26.29,0,,
1078,Bromelin S Frasco Com 100Ml De Solucao Oral,75.34,75.34,0,,
1079,Angino Rub 3Mg Mel E Limao Com 16 Pastilhas,20.52,20.52,0,,
1080,Tylenol Dc 500Mg + 65Mg Com 20 COmpimidos,38.0,38.0,0,,
1081,Semble Collagen Ultra 30Saches,179.0,179.0,0,,
1082,Trezor 20mg 30 Comprimidos Revestidos,67.56,67.56,0,,
1083,Prelone Gotas Aché 20mL,37.64,37.64,0,,
1084,"Advil 12h 600mg, caixa com 6 comprimidos revestidos de liberação prolongada",24.98,24.98,0,,
1085,"Allestra 30 0,075Mg + 0,030Mg, Caixa Com 21 Comprimidos Revestidos",38.79,38.79,0,,
1086,"Drospirenona + Etinilestradiol Ems 3Mg + 0,02Mg, Caixa Com 3 Cartelas Com 24 Comprimidos Revestidos",162.11,162.11,0,,
1087,"Gynopac 1000Mg + 100Mg + 150Mg, Caixa Com 4 Comprimidos + 1 Bisnaga Com 35G De Creme De Uso Ginecologico + 7 Aplicadores",123.55,123.55,0,,
1088,Pasalix 30 comprimidos Revestidos,68.1,68.1,0,,
1089,Tensart 857mg 30 Comprimidos,91.3,91.3,0,,
1090,Cloridrato de Dorzolamida 2  colirio 5ml Bio,71.91,71.91,0,,
1091,Leite De Magnesia 120Ml Cimed,13.63,13.63,0,,
1092,"Supositório de Glicerina Granado Pharmacias caixa com 12 supositórios, uso lactantes",23.1,23.1,0,,
1093,Famox 40mg Com 30 Comprimidos,104.48,104.48,0,,
1094,"Flex Sensor Qualynutri, Com 30 Capsulas",64.06,64.06,0,,
1095,"Frusalt 460Mg G + 100Mg G + 440Mg G, Frasco Com 100G De Po Efervescente De Uso Oral",28.23,28.23,0,,
1096,Victoza Injetável 6mg com 2 Sistemas de Aplicação,671.45,671.45,0,,
1097,Pioglitazona 30 Mg 30 Comprimidos Nq,215.76,215.76,0,,
1098,"Varfarina Sodica Uniao Quimica 5Mg, Caixa Com 30 Comprimidos",16.9,16.9,0,,
1099,"Lacto-Purga 5mg, blister com 6 comprimidos revestidos",5.5,5.5,0,,
1100,Vitaceklitos Gotas 20ml,14.33,14.33,0,,
1101,"Buscofem 400mg, blister com 2 cápsulas gelatinosas moles",6.99,6.99,0,,
1102,"Indapamida Germed Pharma 1,5Mg, Caixa Com 30 Comprimidos Revestidos",35.29,35.29,0,,
1103,"Maxsulid 400Mg, Caixa Com 30 Comprimidos",111.51,111.51,0,,
1104,Flagass Simeticona 75mg mL Gotas 10mL,25.31,25.31,0,,
1105,Cilostazol 50mg Genérico Eurofarma 30 Comprimidos,38.47,38.47,0,,
1106,"Polivitamíco Emulvit D Gotas Vit 20 Ml 94,9mg",29.81,29.81,0,,
1107,Duomo Hp 2mg + 5mg Eurofarma 60 Cápsulas,187.86,187.86,0,,
1108,Clob-X 30g Creme,48.58,48.58,0,,
1109,Livalo 2mg Caixa Com 30 Comprimidos Revestidos,134.48,134.48,0,,
1110,Venula Hidrosmina 200mg 30 cápsulas,42.24,42.24,0,,
1111,Digesan 10Mg Com 20 Capsulas,51.77,51.77,0,,
1112,"Euthyrox 137Mcg, Caixa Com 50 Comprimidos",55.98,55.98,0,,
1113,"Cipide 100Mg, Caixa Com 30 Comprimidos",50.64,50.64,0,,
1114,Serenata  50MG 60CPR,175.98,175.98,0,,
1115,"Clotrimazol Creme Vaginal EMS 10mg/g, caixa com 1 bisnaga com 35g de creme de uso vaginal + 6 aplicadores",53.14,53.14,0,,
1116,"Furosemida Neo Quimica 40Mg, Caixa Com 20 Comprimidos",10.45,10.45,0,,
1117,Penetro Descongestionante Solução Via Inalatória 45ml,30.9,30.9,0,,
1118,"Polaramine 2mg, caixa com 20 comprimidos revestidos",28.91,28.91,0,,
1119,"Retemic 5mg, caixa com 30 comprimidos",43.11,43.11,0,,
1120,Synthroid 112Mcg 30 Comprimidos,52.09,52.09,0,,
1121,"Cystex 15mg + 250mg + 20mg + 15mg, caixa com 24 drágeas",42.6,42.6,0,,
1122,"Ecos 3mg/mL, caixa com 1 frasco com 120mL de xarope",29.76,29.76,0,,
1123,"Cremefenergan 20mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",23.62,23.62,0,,
1124,"Sustrate 10mg, caixa com 50 comprimidos",36.96,36.96,0,,
1125,Vasogard 100mg caixa com 60 comprimidos,84.11,84.11,0,,
1126,"Benicar 20mg, caixa com 30 comprimidos revestidos",76.95,76.95,0,,
1127,Biotonico Fontoura Frasco Com 400Ml De Solucao De Uso Oral,44.18,44.18,0,,
1128,"Bismu-Jet 25mg/mL + 25mg/mL + 15mg/mL, caixa com 1 frasco gotejador com 20mL de suspensão de uso oral",37.41,37.41,0,,
1129,Acebrofilina Xpe Adu Cim,35.9,35.9,0,,
1130,Acetato de Hidrocortisona 10mg g Creme Dermatológico 20g União,14.78,14.78,0,,
1131,"Triancinolona Acetonida Eurofarma 1mg/g, caixa com 1 bisnaga com 10g de pomada de uso bucal",15.07,15.07,0,,
1132,"Icacort 1mg/g + 10mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",42.72,42.72,0,,
1133,"Meloxicam Ems 15Mg, Caixa Com 10 Comprimidos Lv2",35.53,35.53,0,,
1134,"Sulfato de Neomicina + Bacitracina Zíncica EMS 5mg + 250UI/g, caixa com 1 bisnaga com 15g de pomada de uso dermatológico",12.18,12.18,0,,
1135,"Hirudoid 5mg/g, caixa com 1 bisnaga com 40g de pomada de uso dermatológico",39.6,39.6,0,,
1136,"Allegra 6mg/mL, caixa com 1 frasco com 150mL de suspensão de uso oral + seringa dosadora, sabor framboesa",90.42,90.42,0,,
1137,"Bromoprida Biosintetica 4Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Oral",22.29,22.29,0,,
1138,"Cetoconazol + Dipropionato De Betametasona + Sulfato De Neomicina Medley 20Mg G + 0,5Mg G + 2,5Mg G, Caixa Contendo 1 Bisnaga Com 30G De Pomada De Uso Dermatologico",31.16,31.16,0,,
1139,"Cetoconazol + Dipropionato de Betametasona Eurofarma 20mg/g + 0,5mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",25.59,25.59,0,,
1140,"Sal de Frutas Eno frasco com 100g de pó efervescente de uso oral, abacaxi",28.91,28.91,0,,
1141,Femina 150mcg + 20mcg comprimidos,90.95,90.95,0,,
1142,"Xigduo XR 10mg + 1000mg, caixa com 30 comprimidos revestidos",249.54,249.54,0,,
1143,"Maxalt 10Mg, Caixa Com 2 Comprimidos Revestidos",35.57,35.57,0,,
1144,Miosan 10mg 10 Comprimidos Revestidos,22.34,22.34,0,,
1145,"Nordette 0,15Mg + 0,03Mg, Caixa Com 21 Drageas",12.68,12.68,0,,
1146,"Pasta D'água ADV Farma simples, fraco com 135g de pasta dermatológica",19.17,19.17,0,,
1147,Ponstan 500mg Pfizer 24 comprimidos,40.95,40.95,0,,
1148,"Maxsulid 400mg, caixa com 10 comprimidos",46.46,46.46,0,,
1149,"Somalgin Cardio 81Mg + 24,3Mg + 12,15Mg, Caixa Com 60 Comprimidos Revestidos De Dupla Camada",30.72,30.72,0,,
1150,"Flutinol 1mg/mL, caixa com 1 frasco gotejador com 5mL de suspensão de uso oftálmico",38.02,38.02,0,,
1151,"Euthyrox 88mcg, caixa com 50 comprimidos",41.64,41.64,0,,
1152,"Promestrieno Eurofarma 10mg/g, caixa com 1 bisnaga com 30g de creme de uso vaginal + 20 aplicadores",68.64,68.64,0,,
1153,"Flancox 500mg, caixa com 14 comprimidos revestidos",49.63,49.63,0,,
1154,"Flanax 275mg, caixa com 8 comprimidos revestidos",13.99,13.99,0,,
1155,Cramberry Kester 30 cápsulas,54.43,54.43,0,,
1156,@ Clavulin Bd 875Mg 14Cpr,145.41,145.41,0,,
1157,Simeticona Gotas 15 Ml Med Gen,16.9,16.9,0,,
1158,"Atorvastatina Cálcica EMS 20mg, caixa com 30 comprimidos revestidos",74.15,74.15,0,,
1159,Velija 30Mg 60Cpr,128.15,128.15,0,,
1160,Sumaxpro 500+85mg com 2 comprimidos revestidos,66.81,66.81,0,,
1161,Escitalopram 10Mg 30Cp Bio,54.0,54.0,0,,
1162,Leite De Magnesia Eno 120Ml,15.98,15.98,0,,
1163,"Pediderm 0,2mg ml Shampoo 100ml",26.62,26.62,0,,
1164,"Desogestrel 0,075Mg Ems 84 Comprimidos",63.16,63.16,0,,
1165,Abc Spray 30Ml,40.7,40.7,0,,
1166,Coristina D Pro 400Mg + 4Mg + 4Mg Com 8 Comprimidos,22.9,22.9,0,,
1167,Simeticona 125 Mg 10 Capsulas Cimed,17.73,17.73,0,,
1168,Olanzapina 10mg 30 Comprimidos Revestidos - Biolab,260.31,260.31,0,,
1169,Rosuvastatina Cálcica 20mg 30 comprimidos - Althaia,74.66,74.66,0,,
1170,"Pyridium 200mg, caixa com 18 drágeas",27.85,27.85,0,,
1171,Carverol 250Mg 20Cpr,41.59,41.59,0,,
1172,"Florent 200mg/g, caixa com 4 sachês com 1g de pó para suspensão de uso oral",33.89,33.89,0,,
1173,"Norestin 0,35 Mg 35 Comprimidos",14.78,14.78,0,,
1174,"Maleato De Dexclorfeniramina Prati-Donaduzzi 0,4mg mL, Caixa Com 1 Frasco Com 100Ml De Solucao De Uso Oral + Copo Medidor",14.63,14.63,0,,
1175,"Diclofenaco Potássico Medley 50mg, caixa com 20 comprimidos revestidos",11.49,11.49,0,,
1176,Polivitamínico Gerovital 30 Cápsulas Gelatinosas Moles,84.34,84.34,0,,
1177,Endofolin 5 Mg 30 Comprimidos,44.99,44.99,0,,
1178,"Synthroid 25mcg, caixa com 30 comprimidos",37.87,37.87,0,,
1179,"Decadron 0,5Mg 5Ml, Caixa Com 1 Frasco Com 120Ml De Elixir + Copo Dosador",33.25,33.25,0,,
1180,"Nitrato De Miconazol Locao Cimed 20Mg G, Caixa Com 1 Frasco Com 30Ml De Locao De Uso Dermatologico",18.58,18.58,0,,
1181,Sedamed 20 Comprimidos,25.75,25.75,0,,
1182,"Desogestrel + Etinilestradiol Eurofarma 0,150 + 0,020Mg, Caixa Com 21 Comprimidos",36.96,36.96,0,,
1183,"Narix Spray 9,0mg/mL, frasco com 50mL de solução nasal",22.8,22.8,0,,
1184,"Pressat Besilato de Anlodipino 2,5mg 60 comprimidos",71.7,71.7,0,,
1185,"Cloridrato De Metoclopramida Gotas Teuto 4Mg Ml, Caixa Com 1 Frasco Gotejador Com 10Ml De Solucao De Uso Oral",6.43,6.43,0,,
1186,"Neralgyn 30Mg + 300Mg + 30Mg, Frasco Com 20 Drageas",17.19,17.19,0,,
1187,"Bisalax 5mg, caixa com 20 comprimidos revestidos de liberação retardada",8.5,8.5,0,,
1188,"Carvedilol Biosintética - Aché 3,125mg, caixa com 30 comprimidos",41.8,41.8,0,,
1189,Cloridrato de Tetraciclina 500mg Prati-Donaduzzi 12 Cápsulas,30.62,30.62,0,,
1190,OHDE 15.000UI 4 Cápsulas Moles,55.87,55.87,0,,
1191,Solução Antisséptica Bucal Malvona com 200mL,39.98,39.98,0,,
1192,Trok N Creme 30g,40.11,40.11,0,,
1193,"Maleato De Timolol 0,5  Neo Ge",12.57,12.57,0,,
1194,"Aciclovir 200Mg Pharlab, Caixa Com 25 Comprimidos",91.26,91.26,0,,
1195,Finasteriada 5mg EMS 30 Comprimidos,115.05,115.05,0,,
1196,Advil Extra 400 Mg 3 Capsula,9.9,9.9,0,,
1197,"Leite De Magnésia ADV Farma 8%, frasco com 100g de solução de uso oral",8.82,8.82,0,,
1198,"Cloridrato de Propranolol União Química 40mg, caixa com 30 comprimidos",8.0,8.0,0,,
1199,"Losartana Potássica EMS 50mg, caixa com 30 comprimidos revestidos",18.52,18.52,0,,
1200,"Ezetimiba + Sinvastatina Ems 10Mg + 10Mg, Caixa Com 30 Comprimidos",97.82,97.82,0,,
1201,Suplemento Alimentar Nouve Da 30 Sticks 2g cada,107.98,107.98,0,,
1202,"Alivium Cápsula 400mg, blíster com 3 cápsulas moles",8.32,8.32,0,,
1203,"Tyflen Bebê 100Mg Ml,  1 Frasco Com 15Ml De Suspensao De Uso Oral + Ser Dosador",29.97,29.97,0,,
1204,Tylemax Gotas 200mg 15mL,15.39,15.39,0,,
1205,Suplemento Alimentar Caldê MDK 2.000ui 90 Comprimidos Revestidos,230.11,230.11,0,,
1206,Vitamina D3 50.000UI Biolab 8 Cápsulas,117.5,117.5,0,,
1207,Damater Omega Frasco Com 30 Capsulas,142.46,142.46,0,,
1208,Alivik 12G Bravir Display Com 12,8.01,8.01,0,,
1209,Simeticona 125 Mg 10 Capsulas Biol,17.07,17.07,0,,
1210,Suplemento Alimentar Caldê Sabor Menta 60 Comprimidos Mastigáveis,131.68,131.68,0,,
1211,Mtor 1Gr Com 90 Comprimidos,276.0,276.0,0,,
1212,Nutren Ômega 3 1000mg nutren 60 cápsulas,68.99,68.99,0,,
1213,Alivium 400Mg 10 Capsulas,29.96,29.96,0,,
1214,"Percof 6Mg Ml, Caixa Com 1 Frasco Com 120Ml De Xarope + Copo Medidor",43.86,43.86,0,,
1215,"Acetilcisteina Ems 20Mg Ml, Caixa Com 1 Frasco Com 120Ml De Xarope De Uso Pediatrico + Copo Medidor",32.01,32.01,0,,
1216,Alenia 12 400 Mcg 60 Capsula Com Inalador,188.22,188.22,0,,
1217,Furosemida 40mg 30 Comprimidos Cimed,14.08,14.08,0,,
1218,"Xarope 44E 1,30mg/mL + 13,30mg/mL, caixa com 1 frasco com 240mL de xarope",64.71,64.71,0,,
1219,Restitue 40mg 30 Comprimidos,72.1,72.1,0,,
1220,Calde max 60cpr,316.0,316.0,0,,
1221,"Diprosone 0,64mg g Creme",52.24,52.24,0,,
1222,"Gestrelan 0,15mg + 0,03mg com 21 comprimidos",43.3,43.3,0,,
1223,Vitamina Zirvit Kids Suspensão Oral 150mL,77.31,77.31,0,,
1224,Molieri 30mcg 21 Comprimidos,68.64,68.64,0,,
1225,"Gastrol 185mg + 231,5mg + 178mg, caixa com 20 pastilhas",19.68,19.68,0,,
1226,Trezor Rosuvastatina Cálcica 10mg 60 comprimidos,76.5,76.5,0,,
1227,Diamicron MR 30mg caixa com 30 comprimidos,48.78,48.78,0,,
1228,"Gotas Preciosas 0,67Ml Ml, Caixa Com 1 Frasco Com 30Ml De Solucao De Uso Oral",55.18,55.18,0,,
1229,"Azorga 10Mg Ml + 5Mg Ml, Caixa Com 1 Frasco Gotejador Com 5Ml De Suspensao De Uso Oftalmico",105.6,105.6,0,,
1230,"Colchis 0,5Mg, Caixa Com 30 Comprimidos",78.14,78.14,0,,
1231,"Dymista 137Mcg + 50Mcg Dose, Caixa Com 1 Frasco Spray Com 23G De Suspensao De Uso Nasal",148.82,148.82,0,,
1232,"Lisador Dip 1g, blíster com 8 comprimidos",18.74,18.74,0,,
1233,"Rinosoro Jet XT 9,0mg ml Descongestionante Spray 100mL",64.95,64.95,0,,
1234,"Prelone Solucao Oral 3Mg Ml, Caixa Com 1 Frasco Com 60Ml De Solucao De Uso Oral + 1 Pipeta Dosadora",25.91,25.91,0,,
1235,"Marevan 2,5Mg, Caixa Com 60 Comprimidos",32.83,32.83,0,,
1236,Divena 40mg 60 Comprimidos Revestidos De Liberação Retardada,110.86,110.86,0,,
1237,"Drospirenona + Etinilestradiol 3Mg + 0,02Mg Eurofarma 72 Comprimidos",153.56,153.56,0,,
1238,Suplemento Alimentar Ogestan Gold 30Caps,179.25,179.25,0,,
1239,"Venlift OD 37,5mg 30 Cápsulas",48.97,48.97,0,,
1240,Propilracil 100mg com 30 comprimidos,31.68,31.68,0,,
1241,"Cloridrato De Tansulosina 0,4Mg Neo Quimica, Caixa Com 30 Comprimidos",98.65,98.65,0,,
1242,Dermomax 40Mg G Caixa Com 1 Bisnaga Com 5G De Creme De Uso Dermatologico,28.6,28.6,0,,
1243,Naprix A 10 5 Mg 30 Capsula,73.96,73.96,0,,
1244,Claritin 10mg 12 Comprimidos,22.7,22.7,0,,
1245,Euthyrox Levotiroxina Sódica 50mcg 50 comprimidos,41.22,41.22,0,,
1246,Xarope Vick Infantil 120Ml,28.01,28.01,0,,
1247,"Sorine 15mg, caixa contendo 1 frasco com 30mL de solução de uso nasal + 1 conta-gotas",17.53,17.53,0,,
1248,"Budesonida Ems 64Mcg Acionamento, Caixa Com 1 Frasco Com 120 Doses De Suspensao De Uso Nasal",46.39,46.39,0,,
1249,Leucogen 20mg 5ml Aché Xarope 120mL,114.2,114.2,0,,
1250,Engov After tangerina com 250mL,10.99,10.99,0,,
1251,Torante Extrato Seco de Hedera Helix 15mg Xarope 100mL,59.66,59.66,0,,
1252,Flebon 50mg Farmoquimica 30 Comprimidos,80.35,80.35,0,,
1253,"Microvlar 0,15Mg + 0,03Mg, Caixa Com 21 Drageas",10.92,10.92,0,,
1254,"Natrilix SR 1,5mg 30 Comprimidos Revestidos de Liberação Prolongada",55.28,55.28,0,,
1255,Aas 100Mg Infantil Com 10 Comprimidos Caixa com 20 Cartelas,8.47,8.47,0,,
1256,Suplemento Neutrofer Prev 60Ml Frasco,105.38,105.38,0,,
1257,Suplemento Alimentar Calde Mdk 2000 30Cpr,113.9,113.9,0,,
1258,"Doss 3000Ui, Caixa Com 30 Capsulas Moles",64.92,64.92,0,,
1259,Gino Canesten Balance Gel Vaginal Com 7 Aplicadores De 5Ml,98.73,98.73,0,,
1260,Ablok 25Mg 30Cpr,14.88,14.88,0,,
1261,"Cetrolac Solução Oftálmica 5mg/mL, caixa com 1 frasco gotejador com 5mL de solução de uso oftálmico",65.2,65.2,0,,
1262,"Sorine 0,5mg/mL, caixa com 1 frasco gotejador com 30mL de solução de uso nasal",26.19,26.19,0,,
1263,"Sorine Ssc 9Mg Ml, Caixa Com 1 Frasco Spray Com 50Ml De Solucao De Uso Nasal Sem Conservante",27.95,27.95,0,,
1264,"Venalot 15mg + 90mg, caixa com 30 comprimidos revestidos de liberação prolongada",70.8,70.8,0,,
1265,"Ducodil 5mg, caixa com 20 comprimidos revestidos",10.21,10.21,0,,
1266,Glimepirida 2mg 30 Comprimidos Eurofarma,32.74,32.74,0,,
1267,"Piroxicam Cápsula EMS 20mg, caixa com 15 cápsulas gelatinosas duras",27.76,27.76,0,,
1268,Hirudoid 300 Mg Pomada 40 Gramas,37.14,37.14,0,,
1269,"Ibupril Comprimido 300Mg, Caixa Com 20 Comprimidos",16.69,16.69,0,,
1270,"Rapilax 7,5mg/mL, caixa com 1 frasco gotejador com 30mL de solução de uso oral",17.28,17.28,0,,
1271,"Diclofenaco Dietilamônio Cimed 10mg/g, caixa com 1 bisnaga com 60g de gel de uso dermatológico",17.57,17.57,0,,
1272,Naldecon Pack blíster com 6 comprimidos,17.9,17.9,0,,
1273,"Zina 5Mg, Caixa Com 10 Comprimidos",54.91,54.91,0,,
1274,"Cloridrato de Metformina Prati-Donaduzzi 850mg, caixa com 30 comprimidos revestidos",7.45,7.45,0,,
1275,"Albendazol Prati-Donaduzzi 400mg, caixa com 5 comprimidos mastigáveis",40.27,40.27,0,,
1276,"Mioflex A 30mg + 125mg + 50mg + 300mg, caixa com 12 comprimidos",25.19,25.19,0,,
1277,Suplemento Alimentar Pantogar 30Cap,108.46,108.46,0,,
1278,Puran T4 150Mcg 30 Comprimidos,25.52,25.52,0,,
1279,"Salsep Jet Kids 9mg/mL, frasco com 100mL de solução de uso nasal",43.03,43.03,0,,
1280,"Rubia 0,075Mg, Caixa Com 28 Comprimidos Revestidos",37.09,37.09,0,,
1281,"Ciflogex Colutório Spray 1,5mg/mL, caixa com 1 frasco spray com 30mL de colutório, sabor menta",29.16,29.16,0,,
1282,"Dorflex 300mg/mL + 35mg/mL + 50mg/mL, caixa com 1 frasco com 20mL de solução de uso oral",21.4,21.4,0,,
1283,"Phitóss 7mg/mL, caixa com 1 frasco com 100mL de xarope",36.09,36.09,0,,
1284,Alprazolam 1mg 30 Comprimidos - Bio,24.81,24.81,0,,
1285,"Paracetamol Solução Oral EMS 200mg/mL, caixa com 1 frasco com 15mL de solução de uso oral",10.81,10.81,0,,
1286,LuftaGastroPro Sabor Menta sachê  unit 10ml,3.9,3.9,0,,
1287,Ezetimiba 10Mg 30Cpr Alth,79.71,79.71,0,,
1288,"Desogestrel EMS 75mcg, caixa com 28 comprimidos revestidos",22.59,22.59,0,,
1289,Curcuma com 60 cápsulas QualyNutri,35.44,35.44,0,,
1290,Espironolactona - EMS 50mg caixa com 30 comprimidos,41.85,41.85,0,,
1291,Pasalix PI 1.000mg 20 Comprimidos Revestidos,99.0,99.0,0,,
1292,"Flavonid 450Mg + 50Mg, Caixa Com 30 Comprimidos Revestidos",98.94,98.94,0,,
1293,"Gazia 40Mg, Caixa Com 28 Comprimidos Revestidos De Liberacao Retardada",48.63,48.63,0,,
1294,Zirvit Baby caixa com frasco de 30mL com solução oral,51.96,51.96,0,,
1295,"Cetoprofeno Comprimido Sanofi Medley 150Mg, Caixa Com 10 Comprimidos Revestidos De Liberacao Prolongada",39.32,39.32,0,,
1296,Carbamazepina 200 30Cp Teu,22.39,22.39,0,,
1297,Sonitus Melatonina 210mcg gotas Kester 30ml,55.33,55.33,0,,
1298,"Pietra ED 2mg, caixa com 30 comprimidos revestidos",65.47,65.47,0,,
1299,"Toragesic 10Mg, Caixa Com 20 Comprimidos Sublinguais",49.39,49.39,0,,
1300,"Levonorgestrel Melcon 1,5Mg, Caixa Com 1 Comprimido",26.68,26.68,0,,
1301,"Maleato de Dexclorfeniramina + Betametasona Teuto 0,4mg/mL + 0,05mg/mL, caixa com 1 frasco com 120mL de xarope + copo medidor",18.03,18.03,0,,
1302,"Desloratadina Eurofarma 0,5Mg Ml, Caixa Com 1 Frasco Com 100Ml De Xarope + Seringa Dosadora + Adaptador",53.86,53.86,0,,
1303,Trezor 20mg 60 Comprimidos Revestidos,129.44,129.44,0,,
1304,"Transamin 250mg, caixa com 12 comprimidos",82.37,82.37,0,,
1305,"Alenia 12mcg + 400mcg, caixa com 60 cápsulas gelatinosas duras com pó de uso inalatório﻿ (refil)",149.14,149.14,0,,
1306,"Elani Ciclo 3mg+0,03mg 63 Comprimidos Revestidos",170.81,170.81,0,,
1307,"Naproxeno Sodico Neo Quimica 550Mg, Caixa Com 20 Comprimidos Revestidos",57.43,57.43,0,,
1308,Elani 28 3 + 003mg caixa com 28 comprimidos revestidos,89.34,89.34,0,,
1309,Cilostazol 50mg 60 comprimidos Eurofarma Genérico,46.46,46.46,0,,
1310,Doxaprost Mesilato de Doxazosina 2mg 30 Comprimidos,39.3,39.3,0,,
1311,"Concor 2,5Mg, Caixa Com 30 Comprimidos Revestidos",80.93,80.93,0,,
1312,"Concor 1,25Mg, Caixa Com 30 Comprimidos Revestidos",70.29,70.29,0,,
1313,"Micropil Gestodeno 0,075mg + Etinilestradiol 0,020mg 21 comprimidos",38.64,38.64,0,,
1314,"Montelair 10Mg, Caixa Contendo 30 Comprimidos Revestidos",73.01,73.01,0,,
1315,Creme Dermatológico Trok Bisnaga 30g,39.07,39.07,0,,
1316,"Dexilant 60mg, caixa com 30 cápsulas de liberação retardada",120.63,120.63,0,,
1317,Paracetamol 500mg + Cafeína 65mg EMS 20 Comprimidos Revestidos,23.44,23.44,0,,
1318,Paracetamol 100 mg mL 15 mL,22.09,22.09,0,,
1319,Desloratadina 5mg 10 comprimidos,55.45,55.45,0,,
1320,"Cetoprofeno Comprimido Eurofarma 150mg, caixa com 10 comprimidos de liberação prolongada",47.03,47.03,0,,
1321,"Nitrato De Miconazol Creme Ginecologico Prati-Donaduzzi 20Mg G, Caixa Com 1 Bisnaga Com 80G De Creme De Uso Ginecologico + 14 Aplicadores",28.88,28.88,0,,
1322,Hidroxizina Solucao Oral 120 Ml Ger,27.42,27.42,0,,
1323,Cronobe Injetável 5000mcg 2 Ampolas,42.24,42.24,0,,
1324,Cloridrato de Ciprofloxacino 500mg Pharlab com 14 comprimidos Revestidos,45.59,45.59,0,,
1325,"Salsep Jet 9mg/mL, frasco com 100mL de solução de uso nasal",41.07,41.07,0,,
1326,"Clexane Safety Lock 40mg 0,4mL",164.76,164.76,0,,
1327,"Traturil 5,631g 1 Envelope 8g",62.3,62.3,0,,
1328,Pos Sol Sunless 120Ml,22.99,22.99,0,,
1329,Bes anlodipino 5mg 30 bio gen,31.61,31.61,0,,
